Subject,Lecture,Ch1,Ch2,Cor,Band
MT01,Desi,FP1,PZ,0.27981540160985985,Theta
MT01,Desi,FP1,C4,0.19021478493847996,Theta
MT01,Desi,FP1,F4,0.5106293719189425,Theta
MT01,Desi,FP1,FP2,0.6928619599538719,Theta
MT01,Desi,F3,C3,0.292891368199695,Theta
MT01,Desi,F3,PZ,0.05757731913534085,Theta
MT01,Desi,F3,C4,0.006108627533394849,Theta
MT01,Desi,F3,F4,0.12482263802471955,Theta
MT01,Desi,F3,FP2,0.47957183565207934,Theta
MT01,Desi,C3,PZ,0.4149283649702652,Theta
MT01,Desi,C3,C4,0.13516518407074105,Theta
MT01,Desi,C3,F4,0.37365570861210023,Theta
MT01,Desi,C3,FP2,0.296036359714946,Theta
MT01,Desi,PZ,C4,0.2885893961218835,Theta
MT01,Desi,PZ,F4,0.49388041446294934,Theta
MT01,Desi,PZ,FP2,0.49764447855395244,Theta
MT01,Desi,C4,F4,0.6956189377707502,Theta
MT01,Desi,C4,FP2,0.2726156613356119,Theta
MT01,Desi,F4,FP2,0.6847138704017712,Theta
MT01,Desi,FP1,F3,0.6623239336593817,Alpha
MT01,Desi,FP1,C3,0.4301775478364624,Alpha
MT01,Desi,FP1,PZ,0.1325916452756592,Alpha
MT01,Desi,FP1,C4,0.14985470395407616,Alpha
MT01,Desi,FP1,F4,0.29232886031542443,Alpha
MT01,Desi,FP1,FP2,0.536381827394406,Alpha
MT01,Desi,F3,C3,0.19381463359177561,Alpha
MT01,Desi,F3,PZ,0.0165209671122647,Alpha
MT01,Desi,F3,C4,0.06955568700802614,Alpha
MT01,Desi,F3,F4,0.022469980304440453,Alpha
MT01,Desi,F3,FP2,0.31827503264631474,Alpha
MT01,Desi,C3,PZ,0.2404490265024185,Alpha
MT01,Desi,C3,C4,0.0370975524752496,Alpha
MT01,Desi,C3,F4,0.18071569944644206,Alpha
MT01,Desi,C3,FP2,0.11975605972294115,Alpha
MT01,Desi,PZ,C4,0.14207152686643815,Alpha
MT01,Desi,PZ,F4,0.4177014732954332,Alpha
MT01,Desi,PZ,FP2,0.4898292831429082,Alpha
MT01,Desi,C4,F4,0.6544746753048577,Alpha
MT01,Desi,C4,FP2,0.18342418001053973,Alpha
MT01,Desi,F4,FP2,0.6189597403169774,Alpha
MT01,Desi,FP1,F3,0.7254963945409316,Beta
MT01,Desi,FP1,C3,0.4093761515255573,Beta
MT01,Desi,FP1,PZ,0.14784247200556644,Beta
MT01,Desi,FP1,C4,0.06717846026824625,Beta
MT01,Desi,FP1,F4,0.3215717709282798,Beta
MT01,Desi,FP1,FP2,0.6431832319579368,Beta
MT01,Desi,F3,C3,0.20118632701567865,Beta
MT01,Desi,F3,PZ,0.0291235055217613,Beta
MT01,Desi,F3,C4,0.036153784627295446,Beta
MT01,Desi,F3,F4,0.0433386881744402,Beta
MT01,Desi,F3,FP2,0.42342596002681027,Beta
MT01,Desi,C3,PZ,0.2509115414493558,Beta
MT01,Desi,C3,C4,0.0123399880084204,Beta
MT01,Desi,C3,F4,0.24853676238918834,Beta
MT01,Desi,C3,FP2,0.180346539139201,Beta
MT01,Desi,PZ,C4,0.09024795873549915,Beta
MT01,Desi,PZ,F4,0.39953528766748203,Beta
MT01,Desi,PZ,FP2,0.4696108993571348,Beta
MT01,Desi,C4,F4,0.6039025232579001,Beta
MT01,Desi,C4,FP2,0.10395668649280995,Beta
MT01,Desi,F4,FP2,0.5682749659089854,Beta
MT01,Prog,FP1,F3,0.7533802038794775,Theta
MT01,Prog,FP1,C3,0.5300029341791241,Theta
MT01,Prog,FP1,PZ,0.27981540160985985,Theta
MT01,Prog,FP1,C4,0.19021478493847996,Theta
MT01,Prog,FP1,F4,0.5106293719189425,Theta
MT01,Prog,FP1,FP2,0.6928619599538719,Theta
MT01,Prog,F3,C3,0.292891368199695,Theta
MT01,Prog,F3,PZ,0.05757731913534085,Theta
MT01,Prog,F3,C4,0.006108627533394849,Theta
MT01,Prog,F3,F4,0.12482263802471955,Theta
MT01,Prog,F3,FP2,0.47957183565207934,Theta
MT01,Prog,C3,PZ,0.4149283649702652,Theta
MT01,Prog,C3,C4,0.13516518407074105,Theta
MT01,Prog,C3,F4,0.37365570861210023,Theta
MT01,Prog,C3,FP2,0.296036359714946,Theta
MT01,Prog,PZ,C4,0.2885893961218835,Theta
MT01,Prog,PZ,F4,0.49388041446294934,Theta
MT01,Prog,PZ,FP2,0.49764447855395244,Theta
MT01,Prog,C4,F4,0.6956189377707502,Theta
MT01,Prog,C4,FP2,0.2726156613356119,Theta
MT01,Prog,F4,FP2,0.6847138704017712,Theta
MT01,Prog,FP1,F3,0.6623239336593817,Alpha
MT01,Prog,FP1,C3,0.4301775478364624,Alpha
MT01,Prog,FP1,PZ,0.1325916452756592,Alpha
MT01,Prog,FP1,C4,0.14985470395407616,Alpha
MT01,Prog,FP1,F4,0.29232886031542443,Alpha
MT01,Prog,FP1,FP2,0.536381827394406,Alpha
MT01,Prog,F3,C3,0.19381463359177561,Alpha
MT01,Prog,F3,PZ,0.0165209671122647,Alpha
MT01,Prog,F3,C4,0.06955568700802614,Alpha
MT01,Prog,F3,F4,0.022469980304440453,Alpha
MT01,Prog,F3,FP2,0.31827503264631474,Alpha
MT01,Prog,C3,PZ,0.2404490265024185,Alpha
MT01,Prog,C3,C4,0.0370975524752496,Alpha
MT01,Prog,C3,F4,0.18071569944644206,Alpha
MT01,Prog,C3,FP2,0.11975605972294115,Alpha
MT01,Prog,PZ,C4,0.14207152686643815,Alpha
MT01,Prog,PZ,F4,0.4177014732954332,Alpha
MT01,Prog,PZ,FP2,0.4898292831429082,Alpha
MT01,Prog,C4,F4,0.6544746753048577,Alpha
MT01,Prog,C4,FP2,0.18342418001053973,Alpha
MT01,Prog,F4,FP2,0.6189597403169774,Alpha
MT01,Prog,FP1,F3,0.7254963945409316,Beta
MT01,Prog,FP1,C3,0.4093761515255573,Beta
MT01,Prog,FP1,PZ,0.14784247200556644,Beta
MT01,Prog,FP1,C4,0.06717846026824625,Beta
MT01,Prog,FP1,F4,0.3215717709282798,Beta
MT01,Prog,FP1,FP2,0.6431832319579368,Beta
MT01,Prog,F3,C3,0.20118632701567865,Beta
MT01,Prog,F3,PZ,0.0291235055217613,Beta
MT01,Prog,F3,C4,0.036153784627295446,Beta
MT01,Prog,F3,F4,0.0433386881744402,Beta
MT01,Prog,F3,FP2,0.42342596002681027,Beta
MT01,Prog,C3,PZ,0.2509115414493558,Beta
MT01,Prog,C3,C4,0.0123399880084204,Beta
MT01,Prog,C3,F4,0.24853676238918834,Beta
MT01,Prog,C3,FP2,0.180346539139201,Beta
MT01,Prog,PZ,C4,0.09024795873549915,Beta
MT01,Prog,PZ,F4,0.39953528766748203,Beta
MT01,Prog,PZ,FP2,0.4696108993571348,Beta
MT01,Prog,C4,F4,0.6039025232579001,Beta
MT01,Prog,C4,FP2,0.10395668649280995,Beta
MT01,Prog,F4,FP2,0.5682749659089854,Beta
MT01,Robo,FP1,F3,0.7533802038794775,Theta
MT01,Robo,FP1,C3,0.5300029341791241,Theta
MT01,Robo,FP1,PZ,0.27981540160985985,Theta
MT01,Robo,FP1,C4,0.19021478493847996,Theta
MT01,Robo,FP1,F4,0.5106293719189425,Theta
MT01,Robo,FP1,FP2,0.6928619599538719,Theta
MT01,Robo,F3,C3,0.292891368199695,Theta
MT01,Robo,F3,PZ,0.05757731913534085,Theta
MT01,Robo,F3,C4,0.006108627533394849,Theta
MT01,Robo,F3,F4,0.12482263802471955,Theta
MT01,Robo,F3,FP2,0.47957183565207934,Theta
MT01,Robo,C3,PZ,0.4149283649702652,Theta
MT01,Robo,C3,C4,0.13516518407074105,Theta
MT01,Robo,C3,F4,0.37365570861210023,Theta
MT01,Robo,C3,FP2,0.296036359714946,Theta
MT01,Robo,PZ,C4,0.2885893961218835,Theta
MT01,Robo,PZ,F4,0.49388041446294934,Theta
MT01,Robo,PZ,FP2,0.49764447855395244,Theta
MT01,Robo,C4,F4,0.6956189377707502,Theta
MT01,Robo,C4,FP2,0.2726156613356119,Theta
MT01,Robo,F4,FP2,0.6847138704017712,Theta
MT01,Robo,FP1,F3,0.6623239336593817,Alpha
MT01,Robo,FP1,C3,0.4301775478364624,Alpha
MT01,Robo,FP1,PZ,0.1325916452756592,Alpha
MT01,Robo,FP1,C4,0.14985470395407616,Alpha
MT01,Robo,FP1,F4,0.29232886031542443,Alpha
MT01,Robo,FP1,FP2,0.536381827394406,Alpha
MT01,Robo,F3,C3,0.19381463359177561,Alpha
MT01,Robo,F3,PZ,0.0165209671122647,Alpha
MT01,Robo,F3,C4,0.06955568700802614,Alpha
MT01,Robo,F3,F4,0.022469980304440453,Alpha
MT01,Robo,F3,FP2,0.31827503264631474,Alpha
MT01,Robo,C3,PZ,0.2404490265024185,Alpha
MT01,Robo,C3,C4,0.0370975524752496,Alpha
MT01,Robo,C3,F4,0.18071569944644206,Alpha
MT01,Robo,C3,FP2,0.11975605972294115,Alpha
MT01,Robo,PZ,C4,0.14207152686643815,Alpha
MT01,Robo,PZ,F4,0.4177014732954332,Alpha
MT01,Robo,PZ,FP2,0.4898292831429082,Alpha
MT01,Robo,C4,F4,0.6544746753048577,Alpha
MT01,Robo,C4,FP2,0.18342418001053973,Alpha
MT01,Robo,F4,FP2,0.6189597403169774,Alpha
MT01,Robo,FP1,F3,0.7254963945409316,Beta
MT01,Robo,FP1,C3,0.4093761515255573,Beta
MT01,Robo,FP1,PZ,0.14784247200556644,Beta
MT01,Robo,FP1,C4,0.06717846026824625,Beta
MT01,Robo,FP1,F4,0.3215717709282798,Beta
MT01,Robo,FP1,FP2,0.6431832319579368,Beta
MT01,Robo,F3,C3,0.20118632701567865,Beta
MT01,Robo,F3,PZ,0.0291235055217613,Beta
MT01,Robo,F3,C4,0.036153784627295446,Beta
MT01,Robo,F3,F4,0.0433386881744402,Beta
MT01,Robo,F3,FP2,0.42342596002681027,Beta
MT01,Robo,C3,PZ,0.2509115414493558,Beta
MT01,Robo,C3,C4,0.0123399880084204,Beta
MT01,Robo,C3,F4,0.24853676238918834,Beta
MT01,Robo,C3,FP2,0.180346539139201,Beta
MT01,Robo,PZ,C4,0.09024795873549915,Beta
MT01,Robo,PZ,F4,0.39953528766748203,Beta
MT01,Robo,PZ,FP2,0.4696108993571348,Beta
MT01,Robo,C4,F4,0.6039025232579001,Beta
MT01,Robo,C4,FP2,0.10395668649280995,Beta
MT01,Robo,F4,FP2,0.5682749659089854,Beta
ST01,Desi,FP1,F3,0.8647115461421434,Theta
ST01,Desi,FP1,C3,0.25845853492115156,Theta
ST01,Desi,FP1,PZ,0.09117206003130235,Theta
ST01,Desi,FP1,C4,0.13581392152288724,Theta
ST01,Desi,FP1,F4,0.6893027134706609,Theta
ST01,Desi,FP1,FP2,0.8591337657204192,Theta
ST01,Desi,F3,C3,0.332307737053414,Theta
ST01,Desi,F3,PZ,0.0484940954862323,Theta
ST01,Desi,F3,C4,0.07572532529816076,Theta
ST01,Desi,F3,F4,0.36446022309968024,Theta
ST01,Desi,F3,FP2,0.6082160632529551,Theta
ST01,Desi,C3,PZ,0.25363322879135264,Theta
ST01,Desi,C3,C4,0.13774062234790124,Theta
ST01,Desi,C3,F4,0.07645391328207295,Theta
ST01,Desi,C3,FP2,0.11119323247472254,Theta
ST01,Desi,PZ,C4,0.19098610486137074,Theta
ST01,Desi,PZ,F4,0.022523832663244252,Theta
ST01,Desi,PZ,FP2,0.0556321240551124,Theta
ST01,Desi,C4,F4,0.2523782884739858,Theta
ST01,Desi,C4,FP2,0.1380621706640231,Theta
ST01,Desi,F4,FP2,0.8143580486233272,Theta
ST01,Desi,FP1,F3,0.8225205620680558,Alpha
ST01,Desi,FP1,C3,0.21819256310404306,Alpha
ST01,Desi,FP1,PZ,0.1004190048362808,Alpha
ST01,Desi,FP1,C4,0.12484872362527186,Alpha
ST01,Desi,FP1,F4,0.58410061406033,Alpha
ST01,Desi,FP1,FP2,0.8552456274423423,Alpha
ST01,Desi,F3,C3,0.3060672150393215,Alpha
ST01,Desi,F3,PZ,0.0571858691901942,Alpha
ST01,Desi,F3,C4,0.06018626547088744,Alpha
ST01,Desi,F3,F4,0.22529188756042365,Alpha
ST01,Desi,F3,FP2,0.5517208456223517,Alpha
ST01,Desi,C3,PZ,0.17687508699116883,Alpha
ST01,Desi,C3,C4,0.03799485759974955,Alpha
ST01,Desi,C3,F4,0.0553121986497134,Alpha
ST01,Desi,C3,FP2,0.1123030088222089,Alpha
ST01,Desi,PZ,C4,0.11689109467516315,Alpha
ST01,Desi,PZ,F4,0.03698287291314145,Alpha
ST01,Desi,PZ,FP2,0.0645360106838478,Alpha
ST01,Desi,C4,F4,0.2442873935750112,Alpha
ST01,Desi,C4,FP2,0.11650727496572184,Alpha
ST01,Desi,F4,FP2,0.7290816797285078,Alpha
ST01,Desi,FP1,F3,0.7700164487960699,Beta
ST01,Desi,FP1,C3,0.11589935350059455,Beta
ST01,Desi,FP1,PZ,0.0258630346259622,Beta
ST01,Desi,FP1,C4,0.0265090432134219,Beta
ST01,Desi,FP1,F4,0.3816515987076915,Beta
ST01,Desi,FP1,FP2,0.7312469160157482,Beta
ST01,Desi,F3,C3,0.17529824225540502,Beta
ST01,Desi,F3,PZ,0.0103213805052266,Beta
ST01,Desi,F3,C4,0.01378029333987695,Beta
ST01,Desi,F3,F4,0.061173477755448555,Beta
ST01,Desi,F3,FP2,0.3758752851011446,Beta
ST01,Desi,C3,PZ,0.175933893135138,Beta
ST01,Desi,C3,C4,0.04071680813192445,Beta
ST01,Desi,C3,F4,0.0168007922791479,Beta
ST01,Desi,C3,FP2,0.0366012415670912,Beta
ST01,Desi,PZ,C4,0.21398410703542234,Beta
ST01,Desi,PZ,F4,0.0134976250861333,Beta
ST01,Desi,PZ,FP2,0.021345637398814947,Beta
ST01,Desi,C4,F4,0.09363143646524096,Beta
ST01,Desi,C4,FP2,0.023173247527390802,Beta
ST01,Desi,F4,FP2,0.5527204109047961,Beta
ST01,Prog,FP1,F3,0.8647115461421434,Theta
ST01,Prog,FP1,C3,0.25845853492115156,Theta
ST01,Prog,FP1,PZ,0.09117206003130235,Theta
ST01,Prog,FP1,C4,0.13581392152288724,Theta
ST01,Prog,FP1,F4,0.6893027134706609,Theta
ST01,Prog,FP1,FP2,0.8591337657204192,Theta
ST01,Prog,F3,C3,0.332307737053414,Theta
ST01,Prog,F3,PZ,0.0484940954862323,Theta
ST01,Prog,F3,C4,0.07572532529816076,Theta
ST01,Prog,F3,F4,0.36446022309968024,Theta
ST01,Prog,F3,FP2,0.6082160632529551,Theta
ST01,Prog,C3,PZ,0.25363322879135264,Theta
ST01,Prog,C3,C4,0.13774062234790124,Theta
ST01,Prog,C3,F4,0.07645391328207295,Theta
ST01,Prog,C3,FP2,0.11119323247472254,Theta
ST01,Prog,PZ,C4,0.19098610486137074,Theta
ST01,Prog,PZ,F4,0.022523832663244252,Theta
ST01,Prog,PZ,FP2,0.0556321240551124,Theta
ST01,Prog,C4,F4,0.2523782884739858,Theta
ST01,Prog,C4,FP2,0.1380621706640231,Theta
ST01,Prog,F4,FP2,0.8143580486233272,Theta
ST01,Prog,FP1,F3,0.8225205620680558,Alpha
ST01,Prog,FP1,C3,0.21819256310404306,Alpha
ST01,Prog,FP1,PZ,0.1004190048362808,Alpha
ST01,Prog,FP1,C4,0.12484872362527186,Alpha
ST01,Prog,FP1,F4,0.58410061406033,Alpha
ST01,Prog,FP1,FP2,0.8552456274423423,Alpha
ST01,Prog,F3,C3,0.3060672150393215,Alpha
ST01,Prog,F3,PZ,0.0571858691901942,Alpha
ST01,Prog,F3,C4,0.06018626547088744,Alpha
ST01,Prog,F3,F4,0.22529188756042365,Alpha
ST01,Prog,F3,FP2,0.5517208456223517,Alpha
ST01,Prog,C3,PZ,0.17687508699116883,Alpha
ST01,Prog,C3,C4,0.03799485759974955,Alpha
ST01,Prog,C3,F4,0.0553121986497134,Alpha
ST01,Prog,C3,FP2,0.1123030088222089,Alpha
ST01,Prog,PZ,C4,0.11689109467516315,Alpha
ST01,Prog,PZ,F4,0.03698287291314145,Alpha
ST01,Prog,PZ,FP2,0.0645360106838478,Alpha
ST01,Prog,C4,F4,0.2442873935750112,Alpha
ST01,Prog,C4,FP2,0.11650727496572184,Alpha
ST01,Prog,F4,FP2,0.7290816797285078,Alpha
ST01,Prog,FP1,F3,0.7700164487960699,Beta
ST01,Prog,FP1,C3,0.11589935350059455,Beta
ST01,Prog,FP1,PZ,0.0258630346259622,Beta
ST01,Prog,FP1,C4,0.0265090432134219,Beta
ST01,Prog,FP1,F4,0.3816515987076915,Beta
ST01,Prog,FP1,FP2,0.7312469160157482,Beta
ST01,Prog,F3,C3,0.17529824225540502,Beta
ST01,Prog,F3,PZ,0.0103213805052266,Beta
ST01,Prog,F3,C4,0.01378029333987695,Beta
ST01,Prog,F3,F4,0.061173477755448555,Beta
ST01,Prog,F3,FP2,0.3758752851011446,Beta
ST01,Prog,C3,PZ,0.175933893135138,Beta
ST01,Prog,C3,C4,0.04071680813192445,Beta
ST01,Prog,C3,F4,0.0168007922791479,Beta
ST01,Prog,C3,FP2,0.0366012415670912,Beta
ST01,Prog,PZ,C4,0.21398410703542234,Beta
ST01,Prog,PZ,F4,0.0134976250861333,Beta
ST01,Prog,PZ,FP2,0.021345637398814947,Beta
ST01,Prog,C4,F4,0.09363143646524096,Beta
ST01,Prog,C4,FP2,0.023173247527390802,Beta
ST01,Prog,F4,FP2,0.5527204109047961,Beta
ST01,Robo,FP1,F3,0.8647115461421434,Theta
ST01,Robo,FP1,C3,0.25845853492115156,Theta
ST01,Robo,FP1,PZ,0.09117206003130235,Theta
ST01,Robo,FP1,C4,0.13581392152288724,Theta
ST01,Robo,FP1,F4,0.6893027134706609,Theta
ST01,Robo,FP1,FP2,0.8591337657204192,Theta
ST01,Robo,F3,C3,0.332307737053414,Theta
ST01,Robo,F3,PZ,0.0484940954862323,Theta
ST01,Robo,F3,C4,0.07572532529816076,Theta
ST01,Robo,F3,F4,0.36446022309968024,Theta
ST01,Robo,F3,FP2,0.6082160632529551,Theta
ST01,Robo,C3,PZ,0.25363322879135264,Theta
ST01,Robo,C3,C4,0.13774062234790124,Theta
ST01,Robo,C3,F4,0.07645391328207295,Theta
ST01,Robo,C3,FP2,0.11119323247472254,Theta
ST01,Robo,PZ,C4,0.19098610486137074,Theta
ST01,Robo,PZ,F4,0.022523832663244252,Theta
ST01,Robo,PZ,FP2,0.0556321240551124,Theta
ST01,Robo,C4,F4,0.2523782884739858,Theta
ST01,Robo,C4,FP2,0.1380621706640231,Theta
ST01,Robo,F4,FP2,0.8143580486233272,Theta
ST01,Robo,FP1,F3,0.8225205620680558,Alpha
ST01,Robo,FP1,C3,0.21819256310404306,Alpha
ST01,Robo,FP1,PZ,0.1004190048362808,Alpha
ST01,Robo,FP1,C4,0.12484872362527186,Alpha
ST01,Robo,FP1,F4,0.58410061406033,Alpha
ST01,Robo,FP1,FP2,0.8552456274423423,Alpha
ST01,Robo,F3,C3,0.3060672150393215,Alpha
ST01,Robo,F3,PZ,0.0571858691901942,Alpha
ST01,Robo,F3,C4,0.06018626547088744,Alpha
ST01,Robo,F3,F4,0.22529188756042365,Alpha
ST01,Robo,F3,FP2,0.5517208456223517,Alpha
ST01,Robo,C3,PZ,0.17687508699116883,Alpha
ST01,Robo,C3,C4,0.03799485759974955,Alpha
ST01,Robo,C3,F4,0.0553121986497134,Alpha
ST01,Robo,C3,FP2,0.1123030088222089,Alpha
ST01,Robo,PZ,C4,0.11689109467516315,Alpha
ST01,Robo,PZ,F4,0.03698287291314145,Alpha
ST01,Robo,PZ,FP2,0.0645360106838478,Alpha
ST01,Robo,C4,F4,0.2442873935750112,Alpha
ST01,Robo,C4,FP2,0.11650727496572184,Alpha
ST01,Robo,F4,FP2,0.7290816797285078,Alpha
ST01,Robo,FP1,F3,0.7700164487960699,Beta
ST01,Robo,FP1,C3,0.11589935350059455,Beta
ST01,Robo,FP1,PZ,0.0258630346259622,Beta
ST01,Robo,FP1,C4,0.0265090432134219,Beta
ST01,Robo,FP1,F4,0.3816515987076915,Beta
ST01,Robo,FP1,FP2,0.7312469160157482,Beta
ST01,Robo,F3,C3,0.17529824225540502,Beta
ST01,Robo,F3,PZ,0.0103213805052266,Beta
ST01,Robo,F3,C4,0.01378029333987695,Beta
ST01,Robo,F3,F4,0.061173477755448555,Beta
ST01,Robo,F3,FP2,0.3758752851011446,Beta
ST01,Robo,C3,PZ,0.175933893135138,Beta
ST01,Robo,C3,C4,0.04071680813192445,Beta
ST01,Robo,C3,F4,0.0168007922791479,Beta
ST01,Robo,C3,FP2,0.0366012415670912,Beta
ST01,Robo,PZ,C4,0.21398410703542234,Beta
ST01,Robo,PZ,F4,0.0134976250861333,Beta
ST01,Robo,PZ,FP2,0.021345637398814947,Beta
ST01,Robo,C4,F4,0.09363143646524096,Beta
ST01,Robo,C4,FP2,0.023173247527390802,Beta
ST01,Robo,F4,FP2,0.5527204109047961,Beta
